-0,16300000000000067
-0,14800000000000088
-0,17200000000000087
-0,16900000000000073
-0,1480000000000007
-0,17800000000000074
-0,16900000000000073
-0,1750000000000008
-0,15100000000000077
-0,15100000000000086
-0,14200000000000082
-0,16300000000000064
-0,15400000000000078
-0,18100000000000088
-0,1600000000000008
-0,13600000000000073
-0,1480000000000006
-0,1750000000000008
-0,16600000000000062
-0,18700000000000083
-0,14800000000000063
-0,1540000000000007
-0,1360000000000007
-0,14200000000000082
-0,1540000000000008
-0,17500000000000068
-0,17200000000000076
-0,18700000000000047
-0,1450000000000008
-0,14500000000000074
-0,11500000000000059
-0,14800000000000088
-0,13000000000000073
-0,13600000000000084
-0,1390000000000007
-0,1360000000000008
-0,15100000000000063
-0,1480000000000007
-0,14800000000000074
-0,13300000000000067
0,40366666666666673
-0,12400000000000065
-0,1540000000000007
-0,20800000000000082
-0,15100000000000066
-0,12700000000000075
-0,14200000000000076
-0,16000000000000067
-0,21700000000000036
-0,15100000000000077
-0,13600000000000073
-0,1390000000000008
-0,13600000000000062
-0,2050000000000007
-0,14200000000000074
-0,13000000000000056
-0,13000000000000075
-0,13000000000000067
-0,14500000000000074
-0,19600000000000073
-0,14200000000000068
-0,1600000000000009
-0,14500000000000063
-0,1270000000000006
0,3026666666666666
-0,15700000000000075
-0,15100000000000063
0,12399999999999962
-0,13000000000000073
0,5083333333333333
-0,13600000000000068
-0,14500000000000074
-0,16300000000000076
-0,1630000000000009
-0,06733333333333395
-0,14800000000000063
-0,15100000000000077
-0,15100000000000063
-0,14800000000000071
0,24766666666666642
-0,13300000000000073
-0,13000000000000075
-0,15400000000000064
-0,13600000000000062
-0,13000000000000064
-0,1390000000000007
-0,13300000000000065
-0,14800000000000083
-0,12100000000000065
-0,12100000000000058
-0,12700000000000075
-0,13900000000000085
-0,1840000000000008
-0,11500000000000062
-0,17500000000000077
-0,12700000000000058
-0,13900000000000068
-0,14500000000000068
0,25966666666666655
-0,14800000000000066
-0,12100000000000054
-0,12100000000000077
-0,15100000000000083
-0,18100000000000072
-0,1510000000000006
-0,11800000000000054
-0,12400000000000065
-0,13600000000000065
-0,11500000000000064
-0,15100000000000083
-0,14500000000000074
-0,14500000000000074
-0,12100000000000065
-0,10900000000000055
0,25766666666666654
-0,12700000000000064
-0,12100000000000065
-0,1300000000000007
-0,14500000000000077
0,3196666666666666
-0,1390000000000007
-0,13900000000000068
-0,14500000000000057
-0,11500000000000059
-0,1390000000000008
-0,15700000000000072
-0,11800000000000056
-0,11200000000000063
-0,1570000000000005
-0,11500000000000071
-0,13300000000000067
-0,12100000000000061
-0,12700000000000064
-0,04800000000000063
-0,10900000000000055
-0,12400000000000069
0,43700000000000006
-0,1390000000000007
-0,12100000000000061
-0,1390000000000007
-0,12700000000000058
-0,11500000000000062
-0,1300000000000007
-0,16000000000000064
-0,12100000000000061
-0,1300000000000008
-0,12400000000000048
-0,13300000000000065
-0,12400000000000065
-0,14200000000000068
0,22699999999999984
-0,1300000000000007
-0,15400000000000066
-0,13300000000000065
-0,14200000000000074
-0,12100000000000065
-0,1780000000000006
-0,1510000000000006
-0,11800000000000066
-0,1180000000000007
-0,10900000000000062
-0,11800000000000066
-0,12700000000000067
-0,16600000000000065
-0,12100000000000058
-0,11200000000000054
-0,12700000000000053
-0,1300000000000006
-0,11800000000000059
-0,11200000000000054
-0,11200000000000067
-0,12100000000000077
-0,11800000000000066
-0,1330000000000008
-0,10900000000000067
-0,11500000000000066
-0,13000000000000056
-0,10600000000000064
-0,11500000000000049
-0,11800000000000059
-0,12100000000000068
0,4406666666666668
-0,13300000000000065
-0,12100000000000072
-0,1510000000000006
-0,11800000000000059
-0,11500000000000055
-0,10600000000000064
-0,11500000000000066
-0,12100000000000061
-0,13300000000000056
0,3973333333333333
-0,13300000000000062
-0,12700000000000075
-0,11200000000000067
-0,11200000000000054
-0,11200000000000054
-0,2050000000000006
-0,14200000000000068
-0,11800000000000054
-0,1180000000000007
-0,12400000000000065
-0,12100000000000065
-0,12100000000000061
-0,10600000000000055
-0,12100000000000057
-0,12100000000000065
-0,08866666666666734
-0,12100000000000054
-0,12100000000000063
-0,13300000000000067
-0,13000000000000056
-0,11200000000000067
-0,11500000000000066
-0,11800000000000059
0,26833333333333326
-0,12100000000000061
-0,12700000000000072
-0,13000000000000084
-0,11200000000000063
-0,11800000000000066
-0,1270000000000006
-0,11800000000000066
-0,1270000000000008
0,7570000000000001
-0,11200000000000054
-0,12400000000000068
-0,11500000000000071
-0,1210000000000007
-0,15700000000000067
-0,10300000000000058
-0,11800000000000066
-0,12100000000000065
0,5993333333333334
-0,10000000000000052
-0,11800000000000066
-0,15400000000000064
-0,11500000000000064
-0,11500000000000066
-0,1180000000000007
-0,13000000000000053
0,06699999999999966
-0,10900000000000055
-0,11500000000000062
-0,10600000000000057
-0,1120000000000006
-0,14200000000000054
-0,11200000000000054
-0,11500000000000066
-0,10900000000000055
-0,11200000000000054
-0,14800000000000052
-0,11200000000000063
-0,12100000000000061
-0,11500000000000064
-0,10900000000000067
-0,11500000000000059
-0,1090000000000006
-0,11500000000000062
-0,10600000000000057
-0,10900000000000055
-0,11800000000000054
-0,13900000000000057
-0,12700000000000075
-0,17500000000000043
-0,10300000000000052
-0,10900000000000055
-0,10300000000000052
-0,11200000000000063
-0,11500000000000062
-0,11500000000000062
-0,10900000000000055
-0,11200000000000054
-0,11200000000000067
-0,11200000000000054
0,2643333333333332
-0,10600000000000062
-0,1180000000000005
-0,10300000000000058
-0,11200000000000074
-0,06366666666666726
-0,10600000000000051
-0,11200000000000063
-0,11200000000000054
-0,11800000000000054
-0,12100000000000063
-0,1120000000000006
-0,1300000000000007
-0,11200000000000063
-0,11800000000000059
-0,11500000000000064
-0,10300000000000058
0,08533333333333303
-0,12100000000000072
-0,11200000000000063
-0,11500000000000059
-0,11200000000000054
-0,1180000000000006
-0,1510000000000005
-0,10300000000000052
-0,10900000000000058
-0,11200000000000057
0,19299999999999973
-0,1090000000000006
-0,1180000000000006
-0,10600000000000057
-0,12100000000000061
-0,10600000000000051
0,8119999999999999
-0,10300000000000052
-0,11800000000000066
-0,12100000000000068
-0,17500000000000057
-0,11500000000000057
-0,1510000000000006
-0,10600000000000064
-0,12100000000000061
-0,10300000000000056
-0,10900000000000062
-0,10900000000000058
-0,11200000000000054
-0,11200000000000074
-0,10900000000000067
-0,12400000000000065
-0,10900000000000062
-0,11800000000000059
0,5736666666666668
-0,11200000000000054
-0,11800000000000054
-0,11500000000000066
-0,12100000000000061
0,24066666666666645
-0,11500000000000066
-0,11200000000000054
-0,10900000000000055
-0,11500000000000062
-0,12400000000000062
0,5220000000000001
-0,10600000000000064
-0,1090000000000006
-0,1180000000000006
0,2719999999999998
-0,11200000000000054
-0,10900000000000051
-0,1330000000000005
-0,10900000000000055
-0,1330000000000006
-0,11200000000000063
-0,10300000000000052
-0,10900000000000055
-0,14200000000000057
-0,10900000000000062
-0,11800000000000052
-0,1120000000000006
-0,12400000000000069
-0,11800000000000056
-0,10600000000000051
0,5760000000000001
-0,1120000000000006
-0,12100000000000057
-0,10600000000000051
-0,11800000000000066
0,28466666666666657
0,06899999999999952
-0,10300000000000052
-0,10900000000000062
-0,11800000000000059
-0,10300000000000058
-0,11200000000000071
-0,1120000000000006
-0,11200000000000054
-0,10300000000000058
-0,11200000000000063
0,7833333333333333
0,2833333333333332
-0,12700000000000072
-0,10000000000000052
-0,10900000000000055
-0,11500000000000062
-0,10600000000000062
-0,11800000000000059
-0,12100000000000072
-0,10900000000000062
-0,13000000000000048
-0,11800000000000066
-0,12400000000000069
-0,10600000000000055
-0,10300000000000052
-0,10600000000000051
0,77
-0,10900000000000055
-0,11500000000000057
-0,11800000000000054
-0,12700000000000064
-0,10600000000000057
-0,10300000000000052
-0,11200000000000054
-0,11200000000000063
-0,11200000000000067
-0,12700000000000058
-0,10300000000000052
-0,10300000000000052
-0,11500000000000055
-0,10900000000000051
-0,10600000000000051
-0,10900000000000055
-0,11200000000000067
-0,10300000000000058
-0,11800000000000073
-0,10900000000000055
-0,11200000000000063
-0,11200000000000054
-0,11800000000000054
-0,10900000000000055
-0,13000000000000064
-0,0776666666666671
-0,10600000000000057
-0,12100000000000061
-0,10900000000000055
-0,11800000000000054
-0,11800000000000066
-0,11500000000000066
-0,11800000000000066
-0,10300000000000052
0,08833333333333307
-0,11500000000000062
-0,11200000000000054
-0,10600000000000057
-0,10900000000000062
-0,11500000000000066
-0,14200000000000065
-0,10600000000000062
-0,10600000000000055
-0,10900000000000055
-0,10000000000000052
-0,10000000000000052
-0,11500000000000059
-0,10900000000000051
-0,11500000000000071
0,5503333333333335
-0,10300000000000056
-0,10000000000000052
-0,11500000000000066
-0,10600000000000064
-0,1180000000000006
-0,12400000000000076
-0,2020000000000006
-0,10600000000000057
-0,12100000000000061
-0,12100000000000065
-0,10900000000000055
-0,12100000000000057
0,5026666666666668
-0,10600000000000057
-0,10600000000000062
-0,1120000000000005
0,3940000000000001
-0,10900000000000055
-0,11200000000000071
-0,1120000000000006
-0,11200000000000063
-0,10900000000000062
-0,11200000000000054
-0,10900000000000062
-0,12100000000000077
-0,12400000000000058
-0,1180000000000006
-0,1120000000000005
-0,11200000000000063
-0,12400000000000053
-0,10600000000000051
-0,11200000000000053
-0,11800000000000054
-0,11800000000000054
-0,10000000000000052
-0,10900000000000058
-0,12700000000000072
-0,11200000000000063
-0,11500000000000066
-0,12400000000000065
0,3970000000000001
0,6426666666666667
-0,11200000000000063
-0,11500000000000059
-0,11200000000000063
-0,10600000000000057
-0,10600000000000062
-0,1120000000000006
-0,10900000000000055
-0,12100000000000061
-0,17500000000000046
-0,12100000000000058
-0,11200000000000067
-0,10600000000000064
-0,11200000000000054
-0,1120000000000006
-0,11500000000000066
-0,10600000000000057
-0,10000000000000052
-0,11500000000000066
-0,10900000000000055
-0,11800000000000054
-0,1090000000000006
-0,1090000000000006
0,19599999999999979
-0,11500000000000071
0,1843333333333331
-0,11200000000000067
-0,12100000000000077
-0,1180000000000006
-0,10900000000000062
-0,1120000000000006
-0,10600000000000057
0,772
-0,11800000000000066
-0,1480000000000005
-0,10900000000000055
-0,12700000000000058
-0,10900000000000065
-0,10300000000000052
-0,15100000000000066
-0,12100000000000058
0,32199999999999995
-0,10300000000000052
-0,1240000000000006
-0,11500000000000059
0,4160000000000001
-0,10900000000000055
-0,11500000000000066
-0,1180000000000006
-0,10600000000000057
-0,1390000000000005
-0,11500000000000062
-0,11200000000000054
-0,11200000000000063
-0,10900000000000055
-0,11800000000000066
-0,10900000000000067
-0,11500000000000062
-0,11800000000000056
-0,10600000000000057
-0,12100000000000065
-0,1120000000000006
-0,13000000000000053
-0,11200000000000063
0,6073333333333334
-0,11500000000000059
-0,0003333333333337762
-0,12100000000000048
-0,1180000000000006
0,4066666666666668
-0,10300000000000052
-0,10600000000000055
0,14033333333333303
-0,10600000000000064
-0,04466666666666728
-0,10600000000000055
-0,10900000000000055
-0,10600000000000057
-0,12700000000000064
-0,1090000000000006
-0,10600000000000057
-0,10600000000000051
-0,10900000000000062
-0,12100000000000061
-0,10600000000000064
-0,11200000000000054
-0,11500000000000066
-0,10600000000000057
-0,10900000000000067
-0,10900000000000062
0,7613333333333333
-0,11200000000000063
-0,10600000000000062
-0,060666666666667195
-0,10600000000000064
-0,1240000000000006
-0,10600000000000051
-0,10900000000000058
-0,10900000000000055
-0,10600000000000057
-0,11500000000000055
-0,1090000000000006
-0,12100000000000057
-0,11500000000000059
-0,10900000000000055
-0,11500000000000062
-0,12100000000000077
-0,11500000000000059
-0,10600000000000051
-0,11500000000000055
-0,10900000000000055
0,644
0,3976666666666668
0,11899999999999968
-0,11200000000000067
-0,10900000000000062
-0,14200000000000051
-0,1090000000000006
-0,11200000000000063
-0,1480000000000006
-0,11500000000000055
-0,11500000000000062
-0,11200000000000054
-0,11500000000000071
0,42833333333333334
-0,10300000000000054
-0,12100000000000068
-0,11200000000000054
-0,11500000000000062
0,09333333333333299
-0,021666666666667164
-0,10900000000000055
-0,10600000000000057
-0,11500000000000066
-0,10300000000000056
-0,11800000000000066
-0,11800000000000073
-0,10600000000000051
-0,11500000000000066
-0,10600000000000051
-0,10000000000000052
-0,1120000000000006
-0,1240000000000006
-0,10300000000000058
-0,10900000000000055
-0,10900000000000062
-0,1090000000000006
-0,1180000000000005
-0,10600000000000057
-0,10300000000000052
-0,10900000000000067
-0,1480000000000005
-0,13600000000000045
-0,10300000000000058
-0,10300000000000055
-0,10600000000000057
-0,1180000000000006
0,10966666666666643
-0,11200000000000063
-0,10900000000000055
-0,10600000000000051
-0,10300000000000052
-0,11500000000000066
-0,10600000000000057
-0,10600000000000055
-0,11200000000000063
-0,10300000000000052
-0,12100000000000065
0,43866666666666654
0,2906666666666666
-0,11200000000000063
-0,10600000000000064
-0,1120000000000005
-0,11200000000000054
-0,10600000000000058
-0,10300000000000052
-0,11800000000000066
-0,11200000000000063
-0,1120000000000005
-0,10600000000000057
-0,11800000000000066
-0,10600000000000062
-0,10600000000000064
-0,11500000000000066
-0,10600000000000057
-0,10900000000000055
-0,11800000000000066
-0,11800000000000066
-0,10900000000000062
-0,10900000000000062
0,24866666666666645
-0,1120000000000005
0,02166666666666631
-0,02700000000000043
-0,10900000000000067
-0,1120000000000007
-0,10600000000000057
-0,11200000000000071
-0,10300000000000052
-0,12100000000000065
-0,10900000000000062
-0,11500000000000055
-0,11200000000000057
-0,11500000000000062
-0,10600000000000057
-0,12700000000000053
-0,1180000000000007
-0,11500000000000062
-0,11200000000000054
-0,1180000000000006
-0,10300000000000058
-0,11500000000000066
-0,1120000000000006
-0,12100000000000063
-0,10900000000000062
-0,10300000000000052
-0,10600000000000051
-0,10900000000000062
-0,1270000000000007
0,23633333333333317
-0,10900000000000055
-0,11500000000000066
-0,10300000000000052
-0,0026666666666670955
0,3246666666666666
-0,1120000000000005
-0,11200000000000063
-0,10900000000000055
-0,10600000000000055
-0,12100000000000054
-0,11800000000000066
-0,11500000000000049
-0,11200000000000063
-0,11200000000000063
0,5736666666666668
-0,10600000000000051
-0,11200000000000054
-0,11800000000000066
-0,11200000000000054
-0,10600000000000057
-0,1210000000000007
-0,11800000000000066
-0,11200000000000054
-0,10600000000000057
-0,12100000000000061
-0,11500000000000062
-0,11500000000000055
0,35700000000000004
-0,10300000000000058
-0,11800000000000066
-0,10600000000000051
-0,10300000000000052
-0,11200000000000054
-0,10600000000000064
-0,10000000000000052
-0,10600000000000064
-0,10600000000000055
-0,1090000000000006
-0,10600000000000064
-0,1120000000000006
-0,10600000000000057
0,5043333333333334
-0,10900000000000051
-0,10900000000000062
-0,1180000000000006
-0,11200000000000067
-0,12400000000000069
-0,11500000000000049
-0,11200000000000063
0,5256666666666667
-0,10600000000000057
-0,11500000000000071
-0,1090000000000006
-0,11500000000000055
0,31233333333333324
-0,10300000000000058
-0,10900000000000051
-0,10600000000000057
-0,11200000000000063
-0,11200000000000063
-0,1090000000000006
-0,11500000000000059
-0,11500000000000052
-0,11800000000000066
-0,11200000000000057
0,6213333333333334
-0,10300000000000056
-0,10766666666666723
-0,11800000000000066
-0,12100000000000061
-0,11200000000000063
-0,11500000000000055
-0,11500000000000062
-0,10900000000000058
-0,10900000000000062
-0,11200000000000054
-0,10600000000000057
-0,10300000000000052
-0,11800000000000056
0,38366666666666677
-0,11500000000000062
-0,12100000000000077
-0,1180000000000006
-0,1330000000000006
-0,12100000000000054
-0,10900000000000055
-0,10300000000000052
-0,11200000000000063
-0,1210000000000007
-0,10300000000000058
-0,11800000000000054
-0,10900000000000062
0,5230000000000001
-0,10600000000000057
0,7003333333333334
-0,10900000000000062
-0,16000000000000056
-0,11500000000000059
-0,10600000000000051
-0,11500000000000066
-0,10600000000000057
-0,1240000000000006
-0,1180000000000005
-0,05700000000000055
-0,11500000000000064
-0,10600000000000057
-0,11200000000000057
-0,10900000000000051
-0,11800000000000073
-0,10600000000000057
0,030999999999999684
0,1959999999999997
-0,11800000000000059
-0,10000000000000052
-0,10900000000000055
-0,1120000000000005
-0,11500000000000055
-0,10300000000000058
-0,10600000000000051
-0,10900000000000062
-0,11200000000000067
-0,10000000000000052
-0,11800000000000054
-0,10600000000000057
0,5496666666666667
-0,027666666666667165
-0,11500000000000066
0,28899999999999987
-0,10900000000000055
-0,11500000000000066
-0,11500000000000057
-0,10300000000000052
-0,10600000000000064
-0,10300000000000056
